execution_order,graph_id,code_length,target_order_within_instance,target_r,run_order_within_target,initialisation_class,initialisation_id,restart_index,seed,kernel_config_sha256,proposal_budget,proposals_executed,swap_proposals,replacement_proposals,accepted_moves,stopping_reason,success,first_success_proposal,initial_violation_count,initial_total_excess,initial_maximum_excess,initial_maximum_distance_edge_count,initial_total_local_hamming,best_violation_count,best_total_excess,best_maximum_excess,best_maximum_distance_edge_count,best_total_local_hamming,final_violation_count,final_total_excess,final_maximum_excess,final_maximum_distance_edge_count,final_total_local_hamming,initial_state_sha256,best_state_sha256,final_state_sha256,checkpoint_sha256
6,icosphere_l3,11,1,2,1,stage3_baseline,canonical_index_binary,0,13061564592446171621,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74907,225093,8952,proposal_budget_exhausted,False,,1392,4074,8,2,7642,626,1324,7,1,4903,626,1324,7,1,4903,e8c1cc22af2222857f634c59962178e0d7fa0719eb92a6c63c0eb3e3f80649ec,e36b098b8aaf9da8f227747815adf2f08e98a9a6a898e6091b8d8f3c5349672c,f706b5ebfa7724dfa65bb56e93ca047f36dcb12073ba800b9d11fdcb02122bb5,28a4400fd3403da3d747af6f48d562ef622961b799ac33813abc6fa987f6730c
6,icosphere_l3,11,1,2,2,stage3_baseline,canonical_index_binary,1,9429894320099564633,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75105,224895,9423,proposal_budget_exhausted,False,,1392,4074,8,2,7642,597,1256,7,1,4851,597,1256,7,1,4851,e8c1cc22af2222857f634c59962178e0d7fa0719eb92a6c63c0eb3e3f80649ec,a2cb341f90c23bd9973999b581965fe3965abd82e39ccd13521b0e000a4b3e10,a2cb341f90c23bd9973999b581965fe3965abd82e39ccd13521b0e000a4b3e10,99a59e16e729323f86cbb68f27fabe84b010ec91d3e8cf8e6cfaf134021d91af
6,icosphere_l3,11,1,2,3,deterministic_random,deterministic_random_seed_3077993323151633052,0,10889337680355533592,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75046,224954,11563,proposal_budget_exhausted,False,,1868,6811,9,1,10646,597,1254,7,1,4857,597,1254,7,1,4857,a56904630b8334f9651916c8fe07a246d3ab9fa59df170acc024d6b4b61be390,3947b77d770a4dbb4c7ab8deb8c4e4818f7fd49bf48e4dea9f48f4bc4e4dd983,3947b77d770a4dbb4c7ab8deb8c4e4818f7fd49bf48e4dea9f48f4bc4e4dd983,84c9d869bdba0882eb0d07b6caeb5f589e94117d7513b7f3ae6c3de5efe7113d
6,icosphere_l3,11,1,2,4,deterministic_random,deterministic_random_seed_11333887661136030517,1,10085962927897804808,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75150,224850,11403,proposal_budget_exhausted,False,,1865,6668,8,12,10501,625,1342,7,1,4916,625,1342,7,1,4916,8abd27e64bc835332e99c83fafd2d16f39ffd92f3c36694d7a0a6cb843a8289d,ac4d5181e952046315264c4c1e8794ec27934f2d23dca7a1ecdda5c0efae1da3,ac4d5181e952046315264c4c1e8794ec27934f2d23dca7a1ecdda5c0efae1da3,e4af55c87e87e9d99a7f04027946e7150e02aa089be5434d7fedebb84068d455
6,icosphere_l3,11,2,3,1,stage3_baseline,canonical_index_binary,0,4590533484496109003,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75041,224959,4166,proposal_budget_exhausted,False,,1139,2682,7,2,7642,121,152,3,9,4595,121,152,3,9,4595,e8c1cc22af2222857f634c59962178e0d7fa0719eb92a6c63c0eb3e3f80649ec,dc60036707160e3cdcf3d6b2dbc9b961ba5b5432a91703c9519f51890a6040d8,20a9d9757bf9ea7dbea12ba3e461030991004712fe35d79095063933757bdb88,eab9231349745b3b215842368c3f38ca8d25264aa5b98a62a31c34c8367d6edb
6,icosphere_l3,11,2,3,2,stage3_baseline,canonical_index_binary,1,1357378260022488770,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74558,225442,4067,proposal_budget_exhausted,False,,1139,2682,7,2,7642,110,129,3,5,4572,110,129,3,5,4572,e8c1cc22af2222857f634c59962178e0d7fa0719eb92a6c63c0eb3e3f80649ec,016dd32129478ea663a7bb39bbecb11161d2b7af2b252c04755dbca1c9413684,016dd32129478ea663a7bb39bbecb11161d2b7af2b252c04755dbca1c9413684,279814cfd355ec1251f61e09a31e75b220269b907d31a4e7fd6cb894d63990c1
6,icosphere_l3,11,2,3,3,deterministic_random,deterministic_random_seed_12273327737597968308,0,1840681915919517844,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74395,225605,5867,proposal_budget_exhausted,False,,1680,4826,7,6,10509,153,184,3,8,4697,153,184,3,8,4697,810b901db1b74ce0fd33944a6a9571e1e2a9805b20e8b28f6bfbe917bc061700,6fe06493003fc743fb1b11407502d1d8fc969e3cd2d2fe92ca38c8ee3fee2e9f,5e27183e68e69cb298616752972cf52a43b8c8967494eaa8bd92ca425c53b87b,583182d4d12f8ccbf1e857a41622f001ee0d82709813102b3dbb8458b3872a3c
6,icosphere_l3,11,2,3,4,deterministic_random,deterministic_random_seed_10984205867923857793,1,9007703888127675472,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75339,224661,5636,proposal_budget_exhausted,False,,1691,4737,7,5,10429,149,178,3,7,4755,149,178,3,7,4755,003e9ab2af5bfbed4d4d0d07dd82d7b5007952631bb6e81fdc308238e3c8f232,a1552182b4ae0a4714f90dfa66264cca986f4e375cd1647ed664cbb299e5c95d,a1552182b4ae0a4714f90dfa66264cca986f4e375cd1647ed664cbb299e5c95d,87fc5fade039f3005c4280a83e4544d1977fb5aa70dc2d827ffe456cc401f96d
6,icosphere_l3,11,3,4,1,stage3_baseline,canonical_index_binary,0,8002251861110586255,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,235594,59236,176358,4257,target_feasible,True,235594,797,1543,6,2,7642,0,0,0,398,4975,0,0,0,398,4975,e8c1cc22af2222857f634c59962178e0d7fa0719eb92a6c63c0eb3e3f80649ec,2c8782f8af82195bd081f8b5c288ec4a468b771b75fd80f4e4bef33cb40bca59,2c8782f8af82195bd081f8b5c288ec4a468b771b75fd80f4e4bef33cb40bca59,f1a9ea8aea97f2ea267d915dcc987b0490d01ff3604e058ea80bc70d748855cd
6,icosphere_l3,11,3,4,2,stage3_baseline,canonical_index_binary,1,14247417435421904424,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74972,225028,4313,proposal_budget_exhausted,False,,797,1543,6,2,7642,1,1,1,1,4838,1,1,1,1,4838,e8c1cc22af2222857f634c59962178e0d7fa0719eb92a6c63c0eb3e3f80649ec,3019c51792f929e27f82b9cb73b34e75b7cc9b903500694914ba6e98f338d38d,30241fa1069a9599f0c826c6b86a52fb5197ad3af689efb92dffdcf30e74898d,0e4af880975b0c033e84dfab226849c9d19d6289279b4c1d013dc9cbf69febf7
6,icosphere_l3,11,3,4,3,deterministic_random,deterministic_random_seed_7538166674351069576,0,1450766192576483703,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,289650,72127,217523,5330,target_feasible,True,289650,1396,3138,6,9,10538,0,0,0,349,4838,0,0,0,349,4838,14bfd26716069fce3c097d82a7e7b5e4fe1a70702f5a4b1da052659f43d6a24f,1e5f5ee30c2d50392a66d0139c527a3fa47cfcfb99ecf489b6aeb6e0b1675ca4,1e5f5ee30c2d50392a66d0139c527a3fa47cfcfb99ecf489b6aeb6e0b1675ca4,8357e4da265448fcea34f80533ee0548ad34ddf1563389dfe5e88333ece875a5
6,icosphere_l3,11,3,4,4,deterministic_random,deterministic_random_seed_15184255322468577755,1,6507143331279949843,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,259406,65017,194389,5216,target_feasible,True,259406,1392,3136,7,3,10531,0,0,0,382,4934,0,0,0,382,4934,06aaac9ac9a4c0af849dd925c302ea176d0b214d39ab4a5bb3f47e4b6801868f,0a8eac30a8431e1a54beff6cdaab24e96678625a0ff8852fab749d5ce9fb0a92,0a8eac30a8431e1a54beff6cdaab24e96678625a0ff8852fab749d5ce9fb0a92,f4cba9a5dcc8212766e1e6f67843463ed2c060a45d6ea1d7979e4eb8bd07516a
7,icosphere_l3,12,1,2,1,stage3_baseline,canonical_index_binary,0,10354632679121987872,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74664,225336,11980,proposal_budget_exhausted,False,,1392,4074,8,2,7642,816,2066,7,4,5716,816,2066,7,4,5716,c9042bbe916c0630482b724149f5d16a657ecb28d570edcff2a67d2b59306028,bbca574ccae537da655f4cdd30c1e032f20690d5c9053ac5abe5bdfc6a2186f0,bbca574ccae537da655f4cdd30c1e032f20690d5c9053ac5abe5bdfc6a2186f0,a2eec9080a08264c884985eb7776bf10582469cc875c728be40305d0d8896435
7,icosphere_l3,12,1,2,2,stage3_baseline,canonical_index_binary,1,9576519443198766728,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75134,224866,11499,proposal_budget_exhausted,False,,1392,4074,8,2,7642,778,1964,7,3,5577,778,1964,7,3,5577,c9042bbe916c0630482b724149f5d16a657ecb28d570edcff2a67d2b59306028,8b9ca9e5640c476b7ebfd51141b4aa68489d2ef544326b05bba08ba7d21c752f,8b9ca9e5640c476b7ebfd51141b4aa68489d2ef544326b05bba08ba7d21c752f,a5af999f7cfc9bf95b0e18df043dc829beea4c1cffffb035172f9f0a6ecd4442
7,icosphere_l3,12,1,2,3,deterministic_random,deterministic_random_seed_1362767849757214394,0,9215820620983799095,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75315,224685,15071,proposal_budget_exhausted,False,,1881,7656,9,7,11494,807,2142,8,2,5774,807,2142,8,2,5774,3749080cc017eae8fba045ceacad09d19f26e3c8d4316c17bb3536c15c0ae4fb,2af0625f59ede990128f0a8eb854cd0661ee7f80741eb30144ed9d453b0ee0c5,22e6ff304ac89ccdf9e332136afdae333ec40adff472a7e3e3cb16cfd1ed5e70,4ef07da1a7b2d1298dc951c134f6b92a1ef91c85869d7041220749fdc2040494
7,icosphere_l3,12,1,2,4,deterministic_random,deterministic_random_seed_1670832029824716032,1,13281005535844006283,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75209,224791,16013,proposal_budget_exhausted,False,,1886,7662,9,9,11500,801,2041,8,2,5688,801,2041,8,2,5688,9ba96b6f867d8a5fbf09937f4a8ac53e528c66e33deaf9b1649e499365656dce,dfb29926d70162723ea6e557ec21c956794e340a5f8e043f3368f6e0c8571f35,83ed8966f96f3264ae979e181eb044c08761c8c489199c0d23f32f43dc77efab,b4700db14ad2f64ab128bc828239115b81671786ff1475b0849f3073b17c23ae
7,icosphere_l3,12,2,3,1,stage3_baseline,canonical_index_binary,0,16051405245173792438,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74817,225183,4744,proposal_budget_exhausted,False,,1139,2682,7,2,7642,292,423,5,4,5234,292,423,5,4,5234,c9042bbe916c0630482b724149f5d16a657ecb28d570edcff2a67d2b59306028,d120b6b8a61f0555d2efbfbdc2ad3a7ac66f4a61acd1a11ebb12fcf651143037,d120b6b8a61f0555d2efbfbdc2ad3a7ac66f4a61acd1a11ebb12fcf651143037,1daa66d26e7f3342621e4b4b2f4b6391836bc30d63103b32720a32b295f19107
7,icosphere_l3,12,2,3,2,stage3_baseline,canonical_index_binary,1,8827499384092869526,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75137,224863,4643,proposal_budget_exhausted,False,,1139,2682,7,2,7642,305,479,6,1,5309,305,479,6,1,5309,c9042bbe916c0630482b724149f5d16a657ecb28d570edcff2a67d2b59306028,6684c961c305cee2480e3dd990018f97007d7d99f92acfdcb08b45e457eefc40,6684c961c305cee2480e3dd990018f97007d7d99f92acfdcb08b45e457eefc40,bd293f5d15a7297226315c9bdb5e1d5627393cdc4d018c550eda56ce78c53498
7,icosphere_l3,12,2,3,3,deterministic_random,deterministic_random_seed_2720105447922003030,0,4569351369529173109,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74692,225308,6771,proposal_budget_exhausted,False,,1780,5635,8,3,11346,290,424,5,1,5182,290,424,5,1,5182,a471cf29287bf43ce8cbe27e61424af7c6f46de53c486087ea4e9bd8eb25c104,b2f2dfc16ab2fe40f07be0c0df2f65dfb687eb7df110432e52b6203fdfc66702,b2f2dfc16ab2fe40f07be0c0df2f65dfb687eb7df110432e52b6203fdfc66702,2247465e9a4de083b5514ef13b337c542dd1712ba00129fd824b7c7d4839fdb7
7,icosphere_l3,12,2,3,4,deterministic_random,deterministic_random_seed_17518219472820890700,1,13419077011165143771,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74810,225190,6971,proposal_budget_exhausted,False,,1784,5905,9,1,11623,278,409,7,1,5224,278,409,7,1,5224,d4aed2e957a8ba7040f7f4ad1c342ed5901bcaacd2fc7d7517cb29425c0a436b,77bde0a325ea995fe003aaac788522a7038d053f2360d8bf7025ac1328154626,77bde0a325ea995fe003aaac788522a7038d053f2360d8bf7025ac1328154626,d129f124f16d23636560b2310045e9df2d959444d764fbe17a4db42e5b56c3d4
7,icosphere_l3,12,3,4,1,stage3_baseline,canonical_index_binary,0,3474031343928212755,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75059,224941,3267,proposal_budget_exhausted,False,,797,1543,6,2,7642,16,18,2,2,5499,16,18,2,2,5499,c9042bbe916c0630482b724149f5d16a657ecb28d570edcff2a67d2b59306028,db4dbf9266722082c91284c263dc86482424fb3c078a4bbe5547b5e339bc0f88,db4dbf9266722082c91284c263dc86482424fb3c078a4bbe5547b5e339bc0f88,35ac949284cb3e6fb15f286d60282b8b0bf37772730d773455548cb425bfb391
7,icosphere_l3,12,3,4,2,stage3_baseline,canonical_index_binary,1,15913903746242770880,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74882,225118,3263,proposal_budget_exhausted,False,,797,1543,6,2,7642,17,18,2,1,5473,17,18,2,1,5473,c9042bbe916c0630482b724149f5d16a657ecb28d570edcff2a67d2b59306028,b7562e30b83394f18d14d9fb75d8cf30865c881fa4c4262239d21391c4283a3c,7e78e95537a03685ece7bd4b2aed9d161fd19c34def1595598fca0943a571458,1a590280619d864a7a27a46ea13aabb56b0c062ed08e9840bfedb5c13218ab53
7,icosphere_l3,12,3,4,3,deterministic_random,deterministic_random_seed_12748345092807962683,0,17855605294951208399,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75023,224977,4979,proposal_budget_exhausted,False,,1558,4071,7,4,11586,19,21,2,2,5458,19,21,2,2,5458,f77479f866c0e54c06b29ac9721e1293f5b3c8710417a4bcbe56341e9a0da1b6,6e3d375e2e216818bc53beee3eb31872647ecf163b2d4f51ec37f310e74e661e,6e3d375e2e216818bc53beee3eb31872647ecf163b2d4f51ec37f310e74e661e,3e53b883b4514a6e329134c50ee6bb997dd4ed696d670e07ce2a51c144f61da4
7,icosphere_l3,12,3,4,4,deterministic_random,deterministic_random_seed_2040171413151263678,1,2471439328464931415,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74720,225280,4796,proposal_budget_exhausted,False,,1557,4114,7,4,11610,16,17,2,1,5589,16,17,2,1,5589,16bfa808d364a226df3c095522cde94e54b4633ebaae0b2b4bfb6fd65a9074f2,52eca06ff4795aa65442816e964214e0d67d7dae43937982636358bd6a56646b,663eb86e31f21214aead6a26668519707a34c255a4f3ac96a55c233f86374295,aa17f52bc4275fee95f3bb687a5ff9cb69a44361c5bcca74530d2d05c44270ff
7,icosphere_l3,12,4,5,1,stage3_baseline,canonical_index_binary,0,17963088821241110107,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,224764,56191,168573,5368,target_feasible,True,224764,479,746,5,2,7642,0,0,0,226,5845,0,0,0,226,5845,c9042bbe916c0630482b724149f5d16a657ecb28d570edcff2a67d2b59306028,f5f0530af2e633e0e3cee00c498e4eaf47eecdfaa5b6b2a64e7e45eb05d012b8,f5f0530af2e633e0e3cee00c498e4eaf47eecdfaa5b6b2a64e7e45eb05d012b8,cc6ab54fa4087b5eb19af9e4b9808d0bb243967be89fe9c1c34bed1e67802388
7,icosphere_l3,12,4,5,2,stage3_baseline,canonical_index_binary,1,10759676655698488836,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,231074,57647,173427,5448,target_feasible,True,231074,479,746,5,2,7642,0,0,0,230,5867,0,0,0,230,5867,c9042bbe916c0630482b724149f5d16a657ecb28d570edcff2a67d2b59306028,65466d2370725c2f109e64d3a92ed6d3b08f04a2f8096335c399a19a75609009,65466d2370725c2f109e64d3a92ed6d3b08f04a2f8096335c399a19a75609009,ba6ece6d4941fb23fce78453b0093a0db2a894e6e8d8d5fb74cec1310198390e
7,icosphere_l3,12,4,5,3,deterministic_random,deterministic_random_seed_15693600587553370792,0,6830300505412946230,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,210419,52610,157809,6212,target_feasible,True,210419,1152,2407,7,1,11402,0,0,0,278,6180,0,0,0,278,6180,a4f16a268f32f42f9916bb4a6b086700362b86f4cb2c95fe22a3b65fe20ce50e,159a94018a8c6cd35ee616e7f873353e992dc0589ca454e6eda5af5205a7c451,159a94018a8c6cd35ee616e7f873353e992dc0589ca454e6eda5af5205a7c451,26b4aa458e51c3a1878cd75056432a7ab892f468aeb47698383c04b8b333b68c
7,icosphere_l3,12,4,5,4,deterministic_random,deterministic_random_seed_1294974724592002692,1,188928360007486938,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,194554,48386,146168,6199,target_feasible,True,194554,1151,2461,6,5,11532,0,0,0,297,6186,0,0,0,297,6186,b1d93191a3e957f3b899c7f940552e17adc262541900937a8353fd5b643ac692,f50304a3b4a05f2325a5c9434a075f2b67ba0360ad1f3c3a362d901e1fffa814,f50304a3b4a05f2325a5c9434a075f2b67ba0360ad1f3c3a362d901e1fffa814,20bb9daefcebbc0b60f42560def54372ae52c77cd18f8734c0d4d702d8e21ef4
8,icosphere_l3,14,1,2,1,stage3_baseline,canonical_index_binary,0,9482154634898117672,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75261,224739,17029,proposal_budget_exhausted,False,,1392,4074,8,2,7642,1089,3562,8,11,7275,1089,3562,8,11,7275,6e7cc2e8f8fac2a32a996ad48924eb608e6d308b6e192e4b2c42bd45ff3514ae,03ddff2865627b7f75e858839c73f18aadf5919e579d467937a3c09b420eb6c6,03ddff2865627b7f75e858839c73f18aadf5919e579d467937a3c09b420eb6c6,74bfac18288e5e398bead6a7030679ecd9c9a8e4de4a0d8434908676e382e004
8,icosphere_l3,14,1,2,2,stage3_baseline,canonical_index_binary,1,11140243380226882396,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74930,225070,17806,proposal_budget_exhausted,False,,1392,4074,8,2,7642,1082,3528,9,4,7239,1082,3528,9,4,7239,6e7cc2e8f8fac2a32a996ad48924eb608e6d308b6e192e4b2c42bd45ff3514ae,653f6cac424ab198f52321571a3c8efb03247062fc8cdaa31b234adb8f15313f,cad2c9ea13ff613335438e2e4e3ed0aa7edf10d17bcaaac7a7af30c07d5c1ca4,1b3b0cea8659cd2577b15282544f8ee7af340b8e6a7a2ed0f3dd6d5d56e92982
8,icosphere_l3,14,1,2,3,deterministic_random,deterministic_random_seed_7921634435021238681,0,8661161628922333082,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75232,224768,21249,proposal_budget_exhausted,False,,1901,9546,11,1,13384,1129,3669,9,2,7398,1129,3669,9,2,7398,3822ee0805c5a3b1d7328054b5614cde3d8d0cd0e7b3d8947276527ee688c270,80181c095483a1dec9ba28fa12ddf5b1b820e8654053f75740a47913caa18f09,bd7cae3ea424bd08036eec7c4fa9071419994168a2ac1d8e5b34a733b804a870,38cfc0783b603a0bef9cb8c3416791c2085083b139e85a5c71938653891b7065
8,icosphere_l3,14,1,2,4,deterministic_random,deterministic_random_seed_1940530829660446164,1,246905313724734648,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75021,224979,21637,proposal_budget_exhausted,False,,1917,9652,11,3,13492,1112,3464,10,1,7172,1112,3464,10,1,7172,16c2dade52dd71952905120e05e623a58578a2e3d7b965c6ae660096c15c3484,8e22afcab8722fdaa2b535162a04b9207093f05cbbb7b355d72ad628f9844ef9,8e22afcab8722fdaa2b535162a04b9207093f05cbbb7b355d72ad628f9844ef9,70e5a520b7814e9af7a05b5bd9cb569e81fd93f4052b8693567b7f37221c63ca
8,icosphere_l3,14,2,3,1,stage3_baseline,canonical_index_binary,0,7951060686255360025,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74972,225028,5679,proposal_budget_exhausted,False,,1139,2682,7,2,7642,528,1002,6,9,5991,528,1002,6,9,5991,6e7cc2e8f8fac2a32a996ad48924eb608e6d308b6e192e4b2c42bd45ff3514ae,5403c4334e62f84e36aed563b0a5f7aecf053136b3f6c1dc7405bd100027989d,5403c4334e62f84e36aed563b0a5f7aecf053136b3f6c1dc7405bd100027989d,1d8af5b9c499c8b69931a6e25c7c13b8a8406f3d386933f8dd8622be1f0da188
8,icosphere_l3,14,2,3,2,stage3_baseline,canonical_index_binary,1,15438365789208459970,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75353,224647,6855,proposal_budget_exhausted,False,,1139,2682,7,2,7642,531,1049,7,1,6091,531,1049,7,1,6091,6e7cc2e8f8fac2a32a996ad48924eb608e6d308b6e192e4b2c42bd45ff3514ae,e34797c6d5c8868583b5b9df4af30cd3a1f67fb86a2b6049b25494384ff34b09,a3e05ffe0def8570cde2ac53274a56b65bb8ca9009f64a85d901727b3a2973a0,0e1371189da5ddc610052038d0ff98e5f4684f65a42935ca045a432a492d6283
8,icosphere_l3,14,2,3,3,deterministic_random,deterministic_random_seed_17827372719450175781,0,15136321899505647084,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75125,224875,13576,proposal_budget_exhausted,False,,1860,7614,10,1,13366,705,1670,7,7,6874,705,1670,7,7,6874,256808accfd8303874c6b013bdd677ff685d083ce1c26805676d5fdc1d656b94,35c70c4812e10e7e2f3f1424fc6fa566a49a4d4b24a5d636e3d148043a6ec91e,35c70c4812e10e7e2f3f1424fc6fa566a49a4d4b24a5d636e3d148043a6ec91e,dbdf619e9549f6f98d3ba623061da7794fc46203342a06cf124a61da1f011633
8,icosphere_l3,14,2,3,4,deterministic_random,deterministic_random_seed_5312433654197584189,1,12606090432392779575,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74849,225151,13505,proposal_budget_exhausted,False,,1882,7849,10,2,13602,685,1529,7,3,6752,685,1529,7,3,6752,7c1a864f0c99e1f090cb64d8a68d8643b9c6cf35781ca93a60dab8eb31a1cd0f,5df76debd786302cc61d47f47dbb55735cc7cdc0e1e1b67fca2f167aed264d40,5df76debd786302cc61d47f47dbb55735cc7cdc0e1e1b67fca2f167aed264d40,4fcd27b73363a591acc7c818bdc6abe1d3cef38cdb1c743559b1fa33f5dc8b7d
8,icosphere_l3,14,3,4,1,stage3_baseline,canonical_index_binary,0,1770362016144973395,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74634,225366,2402,proposal_budget_exhausted,False,,797,1543,6,2,7642,105,147,4,1,6272,105,147,4,1,6272,6e7cc2e8f8fac2a32a996ad48924eb608e6d308b6e192e4b2c42bd45ff3514ae,158bafaf98e801a09ab5730bc84072d84cb70a300f6779c5eb3ff8d9af8d84a4,158bafaf98e801a09ab5730bc84072d84cb70a300f6779c5eb3ff8d9af8d84a4,0da4083c57e16dfc53ede6c44f5bd690d258429c9e1ca1071955d0b1f4323277
8,icosphere_l3,14,3,4,2,stage3_baseline,canonical_index_binary,1,9055001473934911130,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75158,224842,2248,proposal_budget_exhausted,False,,797,1543,6,2,7642,93,140,4,3,6213,93,140,4,3,6213,6e7cc2e8f8fac2a32a996ad48924eb608e6d308b6e192e4b2c42bd45ff3514ae,d47a8fceb3c615783418114ac0dfa6a566909758b02ee03659cd7854e9fb6945,d47a8fceb3c615783418114ac0dfa6a566909758b02ee03659cd7854e9fb6945,e990c7fc262bb0ce7607d86e76f7accc0baa7e0d264fc283b29e088a5f77c7e1
8,icosphere_l3,14,3,4,3,deterministic_random,deterministic_random_seed_25610162317895051,0,2610292629382150174,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74470,225530,6151,proposal_budget_exhausted,False,,1741,5821,8,15,13430,212,340,5,3,6812,212,340,5,3,6812,679c1f66858003e2b53bd2f4e99c430f5702c524fe3f1326aeb700678269c80d,c4da456b0ab207b1fc495f85bd05baf238ecb15a54c659862ed6f97296f184d2,020ef4ade722b7b714e50dc7cb2d79a33a1976dddefb54e6b076974277d9a288,2c62f0fdd09ae85a042f8081852650990997cf0afad981fac470261354afcec7
8,icosphere_l3,14,3,4,4,deterministic_random,deterministic_random_seed_8987565991628615387,1,15990239860534614901,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,74983,225017,5840,proposal_budget_exhausted,False,,1754,5809,8,9,13440,241,382,6,1,6897,241,382,6,1,6897,2366770afe20862d506726a4db6b29b500274dcf2dc1e0aa31748cff416b0c7b,8f93b54dacf26a20f607939974972158e801bfa196051858dadc2f7d7d35298b,aa93ea2ba16487c703fa9f75778788714b8eacc5ee4230beb66fb5db0f7f4f81,a8e59715b0808838e5ff4947d5d6c3ee876ebd498158063efef16f0461182345
8,icosphere_l3,14,4,5,1,stage3_baseline,canonical_index_binary,0,5086254788161031925,d79d375055b006ce804355602a5374448ae9b33dbb2c1819c22b63832fe410c2,300000,300000,75080,224920,3097,proposal_budget_exhausted,False,,479,746,5,2,7642,6,6,1,6,6631,6,6,1,6,6631,6e7cc2e8f8fac2a32a996ad48924eb608e6d308b6e192e4b2c42bd45ff3514ae,ae532d6f902098cc3587e7fc863c5bfbcfa4e8d60757b17cadd3e610e3bd993b,ae532d6f902098cc3587e7fc863c5bfbcfa4e8d60757b17cadd3e610e3bd993b,7f4fd4557ca3c4ae56c2070bebd6a132fb9fb9bba7a707e32222a87d32e229ca
